_id,main_subj,tree_subj_ids,tree_subjs,hadith_ids,url
6cfd37bef2eab88f882a5af342fbaacc,إِنَّ الشَّمْسَ وَالْقَمَرَ آيَتَانِ مِنْ آيَاتِ اللَّهِ,"['0ea49ed2e0adf68f9120e4f53d574411', '59fa33f1c6de254fa1d36ce107eaa605', 'a072b964e44f6f16beb4728fc588e158', '4f2ad038cabc27169a6b74cb89a36fee', '5b976c2454ca523864f068e1e3d3e8fb', '121e367b40e397f77f888b9886e84aab', 'e59460483d5e134c0572393d0cc60c9c']","['خلق الشمس والقمر', 'الدعاء في صلاة الكسوف والخسوف', 'الإسبال للرجل من غير خيلاء', 'لباس النبي', 'صلاة الكسوف والخسوف', 'عدد ركعات صلاة الكسوف والخسوف', 'كيفية صلاة الكسوف والخسوف']","['bukhari-03030', 'bukhari-05448', 'bukhari-01001']",https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=31759_1183_17681_31087_1173_1177_1180
243083668c6ee40e5c83b6af61679fc6,أَمَرَهُمْ أَنْ يَتَعَوَّذُوا مِنْ عَذَابِ الْقَبْرِ,"['121e367b40e397f77f888b9886e84aab', 'e59460483d5e134c0572393d0cc60c9c', '0aa46d519f89034a0a9f516000e79af4', 'fa1ffe3143629fcbffa887005185f100', '4fd4a0a0d8ec4bfe289d048af92dd25f', '264a311a53f0afef81e8316d6f445694', '6c76c32dcd37913d27d7c09662267d79', 'e023dc19cef8ca1d7ec9524114b6fa4c']","['عدد ركعات صلاة الكسوف والخسوف', 'كيفية صلاة الكسوف والخسوف', 'القراءة في صلاة الكسوف والخسوف', 'ثبوت عذاب القبر', 'التعوذ من عذاب القبر', 'عذاب الكفار واليهود في القبر', 'الإيمان بفتنة القبر وعذاب القبر', 'ما يستعاذ منه']","['bukhari-01007', 'bukhari-01002']",https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1177_1180_1181_32925_32926_32930_28763_33084
c06a1e7f9745d833daaf97f0e8ca378b,مَا مِنْ شَيْءٍ كُنْتُ لَمْ أَرَهُ إِلَّا قَدْ رَأَيْتُهُ فِي مَقَامِي هَذَا حَتَّى الْجَنَّةَ وَالنَّارَ,"['a45a574adc6b314b364132e2b1d79778', '2e849bc7bedcad9bdf1e744d27cd570a', '710e8b6a896177218af95174cce308b8', '5922631424981e34340d60aeb38cc498', '568226323fc6127e2e0e452d98375cbc', 'd35dae492db2916cb7101ecc4b555a7f', '0e6f007524021c797cd4ae082e306556', 'e59460483d5e134c0572393d0cc60c9c', '1a24aaa79d5ea397a48630154f51301d', 'd6542c21d0c51cb488166a979ade7da5', '9a41947c7ace1ae4cd320aaa9a477916', '6278bb320bbc3a82a890b4278d286e1e', '6c76c32dcd37913d27d7c09662267d79', '7abdda460661aa543402d1c840689853']","['المنافق وعذاب القبر', 'الإجابة بالإشارة باليد والرأس', 'أسلوب النبي في خطبه', 'زوال العقل', 'صلاة الجماعة في المسجد للنساء', 'الإشارة والإيماء في الصلاة', 'رؤية النبي للجنة والنار في الكسوف', 'كيفية صلاة الكسوف والخسوف', 'من يطالب بأداء صلاة الكسوف والخسوف', 'الخطبة بعد صلاة الكسوف', 'سؤال الميت في القبر', 'الحمد في استفتاح الخطبة', 'الإيمان بفتنة القبر وعذاب القبر', 'تحذير الأنبياء لأقوامهم من الدجال']",['bukhari-01005'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=30567_32226_30901_206_1615_32720_32847_1180_28179_1182_32927_33148_28763_30256
284ac0015b6a57bccf606c0404d70712,أَمَرَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ بِالْعَتَاقَةِ فِي كُسُوفِ الشَّمْسِ,"['3fc1a1ef75e3c4fc6335ea90f2a62f7f', 'be1fc27e86a1cb976d00feed2dc3896c']","['فضل العتق', 'آداب صلاة الكسوف والخسوف']","['bukhari-01006', 'bukhari-02383']",https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=33298_1179
eeaf6d260933e4cd6be19e1da2e388e5,الشَّمْسُ وَالْقَمَرُ لَا يَنْكَسِفَانِ لِمَوْتِ أَحَدٍ وَلَا لِحَيَاتِهِ [ ص: 360 ] وَلَكِنَّهُمَا آيَتَانِ مِنْ آيَاتِ اللَّهِ فَإِذَا رَأَيْتُمُوهُمَا فَصَلُّوا,"['0ea49ed2e0adf68f9120e4f53d574411', '5b976c2454ca523864f068e1e3d3e8fb']","['خلق الشمس والقمر', 'صلاة الكسوف والخسوف']",['bukhari-01008'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=31759_1173
33de92f3f65238c3e6f7654b61b195b8,إِنَّ الشَّمْسَ وَالْقَمَرَ لَا يَخْسِفَانِ لِمَوْتِ أَحَدٍ وَلَا لِحَيَاتِهِ وَلَكِنَّهُمَا آيَتَانِ مِنْ آيَاتِ اللَّهِ يُرِيهِمَا عِبَادَهُ,"['0ea49ed2e0adf68f9120e4f53d574411', '5b976c2454ca523864f068e1e3d3e8fb', '121e367b40e397f77f888b9886e84aab', 'e59460483d5e134c0572393d0cc60c9c', '0aa46d519f89034a0a9f516000e79af4']","['خلق الشمس والقمر', 'صلاة الكسوف والخسوف', 'عدد ركعات صلاة الكسوف والخسوف', 'كيفية صلاة الكسوف والخسوف', 'القراءة في صلاة الكسوف والخسوف']",['bukhari-01009'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=31759_1173_1177_1180_1181
f168c0be3c966acf6be9e1af912be307,هَذِهِ الْآيَاتُ الَّتِي يُرْسِلُ اللَّهُ لَا تَكُونُ لِمَوْتِ أَحَدٍ وَلَا لِحَيَاتِهِ,"['fab4b8c88e27f70989f7ba6be3718f1f', '5b976c2454ca523864f068e1e3d3e8fb', '121e367b40e397f77f888b9886e84aab', 'e59460483d5e134c0572393d0cc60c9c']","['الذكر عند المصيبة', 'صلاة الكسوف والخسوف', 'عدد ركعات صلاة الكسوف والخسوف', 'كيفية صلاة الكسوف والخسوف']",['bukhari-01010'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=24434_1173_1177_1180
36440a7057b9370e75ad8ada11dd82f0,إِنَّ الشَّمْسَ وَالْقَمَرَ آيَتَانِ مِنْ آيَاتِ اللَّهِ لَا يَنْكَسِفَانِ لِمَوْتِ أَحَدٍ وَلَا لِحَيَاتِهِ,"['0ea49ed2e0adf68f9120e4f53d574411', '59fa33f1c6de254fa1d36ce107eaa605', '914102aac1eba4004b130bf137407ef5', '5b976c2454ca523864f068e1e3d3e8fb']","['خلق الشمس والقمر', 'الدعاء في صلاة الكسوف والخسوف', 'كسوف الشمس يوم موت إبراهيم', 'صلاة الكسوف والخسوف']",['bukhari-01012'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=31759_1183_31339_1173
644b4aaf64bfd089c4de1ca4091a1bc3,انْكَسَفَتْ الشَّمْسُ عَلَى عَهْدِ رَسُولِ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فَصَلَّى رَكْعَتَيْنِ,['121e367b40e397f77f888b9886e84aab'],['عدد ركعات صلاة الكسوف والخسوف'],['bukhari-01013'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1177
c06e4ff775f12fffdec41ab4e4cbe25d,إِنَّ الشَّمْسَ وَالْقَمَرَ آيَتَانِ مِنْ آيَاتِ اللَّهِ وَإِنَّهُمَا لَا يَخْسِفَانِ لِمَوْتِ أَحَدٍ,"['0ea49ed2e0adf68f9120e4f53d574411', 'a072b964e44f6f16beb4728fc588e158', '4f2ad038cabc27169a6b74cb89a36fee', '914102aac1eba4004b130bf137407ef5', '5b976c2454ca523864f068e1e3d3e8fb', '121e367b40e397f77f888b9886e84aab', 'e59460483d5e134c0572393d0cc60c9c']","['خلق الشمس والقمر', 'الإسبال للرجل من غير خيلاء', 'لباس النبي', 'كسوف الشمس يوم موت إبراهيم', 'صلاة الكسوف والخسوف', 'عدد ركعات صلاة الكسوف والخسوف', 'كيفية صلاة الكسوف والخسوف']",['bukhari-01014'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=31759_17681_31087_31339_1173_1177_1180
05619e6a310f56f117b444157c9082aa,صَلَّى بِهِمْ فِي كُسُوفِ الشَّمْسِ أَرْبَعَ رَكَعَاتٍ فِي سَجْدَتَيْنِ,"['121e367b40e397f77f888b9886e84aab', 'e59460483d5e134c0572393d0cc60c9c']","['عدد ركعات صلاة الكسوف والخسوف', 'كيفية صلاة الكسوف والخسوف']",['bukhari-01015'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1177_1180
775438513fb0c5744b12f3fd620821ec,سَمِعَ اللَّهُ لِمَنْ حَمِدَهُ رَبَّنَا وَلَكَ [ ص: 362 ] الْحَمْدُ ثُمَّ يُعَاوِدُ الْقِرَاءَةَ فِي صَلَاةِ الْكُسُوفِ أَرْبَعَ رَكَعَاتٍ,"['cd8203bcba68eb78b3ce2d31f95c8f46', '121e367b40e397f77f888b9886e84aab', 'e59460483d5e134c0572393d0cc60c9c', '0aa46d519f89034a0a9f516000e79af4', '9391b451292687ceefdd64b7ea016ab5', '4cd44ccefefcbe9e4ea0bd2845ce957d']","['الذكر في الركوع والسجود والرفع منه', 'عدد ركعات صلاة الكسوف والخسوف', 'كيفية صلاة الكسوف والخسوف', 'القراءة في صلاة الكسوف والخسوف', 'التكبير في الصلاة', 'قول ربنا ولك الحمد']",['bukhari-01016'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1570_1177_1180_1181_33123_1548
c3a045307b034c2c83d3312d592e31cb,قَرَأَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ النَّجْمَ بِمَكَّةَ فَسَجَدَ فِيهَا,"['79bc8f417efbb6d27d9f3e07ce12c433', '3d648a0ca86f3f9c355748f262091068', '7d067221437139abf04047279bbcc86d', '448e990d5ff5b0e95d79679d13e155fa']","['الحكمة من مشروعية سجود التلاوة', 'حكم سجود التلاوة', 'عدد السجدات في القرآن', 'كيفية سجود التلاوة']",['bukhari-01017'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1890_1887_1900_1897
6d984c1ed242dd0ea1774ce0307abaa6,يَقْرَأُ فِي الْجُمُعَةِ فِي صَلَاةِ الْفَجْرِ الم تَنْزِيلُ السَّجْدَةُ وَهَلْ أَتَى عَلَى الْإِنْسَانِ,"['7d067221437139abf04047279bbcc86d', '993f9e77e56c26904406ffcbc3c9bda3']","['عدد السجدات في القرآن', 'قراءة ما تيسر من القرآن بعد الفاتحة']",['bukhari-01018'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1900_1566
6e2d447f9cc0f821ea5075213e370f14,ص لَيْسَ مِنْ عَزَائِمِ السُّجُودِ وَقَدْ رَأَيْتُ النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَسْجُدُ فِيهَا,"['79bc8f417efbb6d27d9f3e07ce12c433', '7d067221437139abf04047279bbcc86d']","['الحكمة من مشروعية سجود التلاوة', 'عدد السجدات في القرآن']",['bukhari-01019'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1890_1900
5a549ad3f9b752b7507e20b3899a0ac0,قَرَأَ سُورَةَ النَّجْمِ فَسَجَدَ بِهَا فَمَا بَقِيَ أَحَدٌ مِنْ الْقَوْمِ إِلَّا سَجَدَ,"['79bc8f417efbb6d27d9f3e07ce12c433', '3d648a0ca86f3f9c355748f262091068', '7d067221437139abf04047279bbcc86d', '448e990d5ff5b0e95d79679d13e155fa']","['الحكمة من مشروعية سجود التلاوة', 'حكم سجود التلاوة', 'عدد السجدات في القرآن', 'كيفية سجود التلاوة']",['bukhari-01020'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1890_1887_1900_1897
b176a5ed5bbf36a3825f4425e1eb46cb,سَجَدَ بِالنَّجْمِ وَسَجَدَ مَعَهُ الْمُسْلِمُونَ وَالْمُشْرِكُونَ وَالْجِنُّ وَالْإِنْسُ,"['79bc8f417efbb6d27d9f3e07ce12c433', '72fd8413d014974f3d0ade52b90902ac', '7d067221437139abf04047279bbcc86d', '59b51a5536d4d67517ccf5bc961897ef', '7bf6b37f042e588f5d6cd0afdef297f2']","['الحكمة من مشروعية سجود التلاوة', 'سجود المشركين للتلاوة', 'عدد السجدات في القرآن', 'شروط سجود التلاوة', 'صفات الجن وأحوالهم']",['bukhari-01021'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1890_32452_1900_1901_28796
cc7ba71ab218f4d6cd70c179e352e240,أَنَّهُ قَرَأَ عَلَى النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ وَالنَّجْمِ فَلَمْ يَسْجُدْ فِيهَا,"['79bc8f417efbb6d27d9f3e07ce12c433', '7d067221437139abf04047279bbcc86d']","['الحكمة من مشروعية سجود التلاوة', 'عدد السجدات في القرآن']",['bukhari-01022'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1890_1900
b46f3fb27a754c7d72f09d711ef1eb22,قَرَأْتُ عَلَى النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ وَالنَّجْمِ فَلَمْ يَسْجُدْ فِيهَا,"['79bc8f417efbb6d27d9f3e07ce12c433', '7d067221437139abf04047279bbcc86d']","['الحكمة من مشروعية سجود التلاوة', 'عدد السجدات في القرآن']",['bukhari-01023'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1890_1900
e201b8697968dcc11ac39e0135d72eb1,لَوْ لَمْ أَرَ النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَسْجُدُ لَمْ أَسْجُدْ,"['bd519c2a0e014055173e8768af4be9a5', '5f907b3fdd3bcd50b892ffe96d56b91c', '79bc8f417efbb6d27d9f3e07ce12c433', '7d067221437139abf04047279bbcc86d']","['فضل علم الحديث', 'وجوب اتباع الكتاب والسنة والحض عليه', 'الحكمة من مشروعية سجود التلاوة', 'عدد السجدات في القرآن']",['bukhari-01024'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=29609_28328_1890_1900
4162e2fedb7ee22b254c70eeee47d99f,يَقْرَأُ عَلَيْنَا السُّورَةَ فِيهَا السَّجْدَةُ فَيَسْجُدُ وَنَسْجُدُ حَتَّى مَا يَجِدُ أَحَدُنَا مَوْضِعَ جَبْهَتِهِ,"['79bc8f417efbb6d27d9f3e07ce12c433', '3d648a0ca86f3f9c355748f262091068']","['الحكمة من مشروعية سجود التلاوة', 'حكم سجود التلاوة']",['bukhari-01025'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1890_1887
60c4f47b8c42b5d56acef62ef9216d2f,يَقْرَأُ السَّجْدَةَ وَنَحْنُ عِنْدَهُ فَيَسْجُدُ وَنَسْجُدُ مَعَهُ,"['79bc8f417efbb6d27d9f3e07ce12c433', '3d648a0ca86f3f9c355748f262091068']","['الحكمة من مشروعية سجود التلاوة', 'حكم سجود التلاوة']",['bukhari-01026'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1890_1887
a3e144b71cda6b2b410f7b3a55fb2014,يَا أَيُّهَا النَّاسُ إِنَّا نَمُرُّ بِالسُّجُودِ فَمَنْ سَجَدَ فَقَدْ أَصَابَ وَمَنْ لَمْ يَسْجُدْ فَلَا إِثْمَ عَلَيْهِ,"['79bc8f417efbb6d27d9f3e07ce12c433', '3d648a0ca86f3f9c355748f262091068', '7d067221437139abf04047279bbcc86d', '4c191a0d0f9957a38a129dffdc347645', 'f0cccbbdec771045c22a9c38dc9640f1']","['الحكمة من مشروعية سجود التلاوة', 'حكم سجود التلاوة', 'عدد السجدات في القرآن', 'عمل المفتي بفتواه', 'الإجابة بالدليل العملي']",['bukhari-01027'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1890_1887_1900_32215_32228
efe35e84e1408100e97cd77868b88650,سَجَدْتُ بِهَا خَلْفَ أَبِي الْقَاسِمِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فَلَا أَزَالُ أَسْجُدُ فِيهَا حَتَّى أَلْقَاهُ,"['bd519c2a0e014055173e8768af4be9a5', '5f907b3fdd3bcd50b892ffe96d56b91c', '79bc8f417efbb6d27d9f3e07ce12c433', '7d067221437139abf04047279bbcc86d', '1421a3c12f8cdd171da8cc8c2ec9392c', 'e635e695ec104eb4900f3172e088c5d9', '993f9e77e56c26904406ffcbc3c9bda3', '0839ec54cd3b4b603bd45ff1dd1c97fc', 'dd429f6a258108d54a9cfe92c248fdd4']","['فضل علم الحديث', 'وجوب اتباع الكتاب والسنة والحض عليه', 'الحكمة من مشروعية سجود التلاوة', 'عدد السجدات في القرآن', 'هدي النبي وشمائله', 'محل سجود التلاوة في الصلاة', 'قراءة ما تيسر من القرآن بعد الفاتحة', 'الجهر في موضعه في الصلاة', 'تسمية صلاة العشاء بالعتمة']",['bukhari-01028'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=29609_28328_1890_1900_29398_1892_1566_1567_900
b9bf6cfd1b3a358ee7e0fce24259cbd8,يَقْرَأُ السُّورَةَ الَّتِي فِيهَا السَّجْدَةُ فَيَسْجُدُ وَنَسْجُدُ مَعَهُ,"['79bc8f417efbb6d27d9f3e07ce12c433', '3d648a0ca86f3f9c355748f262091068']","['الحكمة من مشروعية سجود التلاوة', 'حكم سجود التلاوة']",['bukhari-01029'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1890_1887
43b439992eb277828664aca9faffe0fa,أَقَامَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ تِسْعَةَ عَشَرَ يَقْصُرُ,"['79922c66d34eee280d3e2bc2d759e527', 'f86c9daa107e7ebf409b35f91024f607']","['مشروعية قصر الصلاة', 'المسافة التي تقصر فيها الصلاة']",['bukhari-01030'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=32795_1787
878712ce4d801abc2ff3bee3d95386ae,يُصَلِّي رَكْعَتَيْنِ رَكْعَتَيْنِ حَتَّى رَجَعْنَا إِلَى الْمَدِينَةِ,"['f86c9daa107e7ebf409b35f91024f607', '8c7d4ee3d2d2f82b1d2b1fca374ef60f', '7a4aae29312bf8dbd92a8e1d500208f2']","['المسافة التي تقصر فيها الصلاة', 'قصر الصلاة في السفر', 'مدة القصر']",['bukhari-01031'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1787_17826_32805
c6a6834e53a3db94e66ab928a9ff498e,صَلَّيْتُ مَعَ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ بِمِنًى رَكْعَتَيْنِ,"['f86c9daa107e7ebf409b35f91024f607', '8c7d4ee3d2d2f82b1d2b1fca374ef60f', '20b4ce312c6aa110dbeec93df44f0a6d']","['المسافة التي تقصر فيها الصلاة', 'قصر الصلاة في السفر', 'الصلاة أيام منى']",['bukhari-01032'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1787_17826_33038
d5f38059388fc478e9ed0b5847c3f7ce,صَلَّى بِنَا النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ آمَنَ مَا كَانَ بِمِنًى رَكْعَتَيْنِ,"['f86c9daa107e7ebf409b35f91024f607', '8c7d4ee3d2d2f82b1d2b1fca374ef60f', '20b4ce312c6aa110dbeec93df44f0a6d']","['المسافة التي تقصر فيها الصلاة', 'قصر الصلاة في السفر', 'الصلاة أيام منى']",['bukhari-01033'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1787_17826_33038
c8dad6f87d5393b1d5505530b44dc642,صَلَّيْتُ مَعَ رَسُولِ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ بِمِنًى رَكْعَتَيْنِ,"['bd519c2a0e014055173e8768af4be9a5', '5f907b3fdd3bcd50b892ffe96d56b91c', '79922c66d34eee280d3e2bc2d759e527', 'f86c9daa107e7ebf409b35f91024f607', '8c7d4ee3d2d2f82b1d2b1fca374ef60f', '20b4ce312c6aa110dbeec93df44f0a6d']","['فضل علم الحديث', 'وجوب اتباع الكتاب والسنة والحض عليه', 'مشروعية قصر الصلاة', 'المسافة التي تقصر فيها الصلاة', 'قصر الصلاة في السفر', 'الصلاة أيام منى']",['bukhari-01034'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=29609_28328_32795_1787_17826_33038
710ecc7fa8e9c07cb74e84b977eff49d,قَدِمَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ وَأَصْحَابُهُ لِصُبْحِ رَابِعَةٍ يُلَبُّونَ بِالْحَجِّ فَأَمَرَهُمْ أَنْ يَجْعَلُوهَا عُمْرَةً,['2a786b61180c3765eb43fcc1c86cc2b6'],['فسخ الحج'],['bukhari-01035'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=25521
fd4b6f701a3f51852bbeeb668d4a69f4,لَا تُسَافِرْ الْمَرْأَةُ ثَلَاثَةَ أَيَّامٍ إِلَّا مَعَ ذِي مَحْرَمٍ,"['fc9d3603eebe4b2619564c09f31d697f', '8e43531fd448dae2d808df835b138233']","['شروط العمرة', 'اشتراط المحرم أو الزوج في سفر المرأة']",['bukhari-01036'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=27731_27335
f504ea80d47336d87f8bf8f0922d6c51,لَا تُسَافِرْ الْمَرْأَةُ ثَلَاثًا إِلَّا مَعَ ذِي مَحْرَمٍ,"['fc9d3603eebe4b2619564c09f31d697f', '8e43531fd448dae2d808df835b138233']","['شروط العمرة', 'اشتراط المحرم أو الزوج في سفر المرأة']",['bukhari-01037'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=27731_27335
84453bad129c6ea2b88ecde1e3ec91ba,لَا يَحِلُّ لِامْرَأَةٍ تُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الْآخِرِ أَنْ تُسَافِرَ مَسِيرَةَ يَوْمٍ وَلَيْلَةٍ لَيْسَ مَعَهَا حُرْمَةٌ,"['fc9d3603eebe4b2619564c09f31d697f', '8e43531fd448dae2d808df835b138233']","['شروط العمرة', 'اشتراط المحرم أو الزوج في سفر المرأة']",['bukhari-01038'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=27731_27335
fecd7339bdaca267fcd3b65e0f9fbf0c,صَلَّيْتُ الظُّهْرَ مَعَ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ بِالْمَدِينَةِ أَرْبَعًا وَبِذِي الْحُلَيْفَةِ رَكْعَتَيْنِ,"['f86c9daa107e7ebf409b35f91024f607', '8c7d4ee3d2d2f82b1d2b1fca374ef60f']","['المسافة التي تقصر فيها الصلاة', 'قصر الصلاة في السفر']",['bukhari-01039'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1787_17826
dba8ef8af5f6de59608cf2a92f5f9719,الصَّلَاةُ أَوَّلُ مَا فُرِضَتْ رَكْعَتَيْنِ,"['7db1efac3896c8f561d0340613ba0cc7', '79922c66d34eee280d3e2bc2d759e527', '8c7d4ee3d2d2f82b1d2b1fca374ef60f']","['مشروعية الصلاة', 'مشروعية قصر الصلاة', 'قصر الصلاة في السفر']",['bukhari-01040'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=25208_32795_17826
992aafa59dfa18054bdcbaed9576e380,إِذَا أَعْجَلَهُ السَّيْرُ فِي السَّفَرِ يُؤَخِّرُ الْمَغْرِبَ حَتَّى يَجْمَعَ بَيْنَهَا وَبَيْنَ الْعِشَاءِ,"['bd519c2a0e014055173e8768af4be9a5', '0ed79732bd388c2ba88cece60f7f57d3', 'f86c9daa107e7ebf409b35f91024f607', '2963d6e48b4b4c58fc1a8454c025a739', '8c7d4ee3d2d2f82b1d2b1fca374ef60f', '7507407b69c2cb742da330f8420d1a2f', '01ae32a6f4ed71237bf21d7e58d1abb6', '2db4d5cacf23a1b365f9ecaafe6bf57f', '269e96c2a105d2bceec5b0078c616d66', 'b5d544b222806582b469eccf38dada62', 'ab44a71a2a3e5cf7b8b73eab0e8315e7']","['فضل علم الحديث', 'الإقامة في جمع الصلاتين', 'المسافة التي تقصر فيها الصلاة', 'صلاة المسافر', 'قصر الصلاة في السفر', 'الجمع في السفر', 'الجمع بين الصلاتين لعذر', 'صلاة التطوع في السفر', 'ما يجوز في الجهاد', 'تأخير المغرب', 'وقت صلاة القيام']",['bukhari-01041'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=29609_32794_1787_17810_17826_25836_1410_1807_8301_888_1255
b2e9585f7387a98c62a42b46abb614d9,يُصَلِّي عَلَى رَاحِلَتِهِ حَيْثُ تَوَجَّهَتْ بِهِ,"['38928ee9c3dd17093e9b93584fea7756', '2fc57c00305bf7c68fc23b93ee7ea368']","['مكان صلاة التطوع', 'استقبال القبلة في التنفل على الراحلة']",['bukhari-01042'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=23455_17814
564a63269419e2e100f7bf06a806ebc4,يُصَلِّي التَّطَوُّعَ وَهُوَ رَاكِبٌ فِي غَيْرِ الْقِبْلَةِ,"['38928ee9c3dd17093e9b93584fea7756', '2db4d5cacf23a1b365f9ecaafe6bf57f', '249a199848e58cbbbd0aa44b4aebbe8d', '2fc57c00305bf7c68fc23b93ee7ea368']","['مكان صلاة التطوع', 'صلاة التطوع في السفر', 'تحويل القبلة', 'استقبال القبلة في التنفل على الراحلة']",['bukhari-01043'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=23455_1807_29376_17814
1ebb7de5cf06d217e0c5fbdbf44543fd,يُصَلِّي عَلَى رَاحِلَتِهِ وَيُوتِرُ عَلَيْهَا,"['38928ee9c3dd17093e9b93584fea7756', '2fc57c00305bf7c68fc23b93ee7ea368']","['مكان صلاة التطوع', 'استقبال القبلة في التنفل على الراحلة']",['bukhari-01044'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=23455_17814
ee76c5783ff9adccca273b113a5d3625,يُصَلِّي فِي السَّفَرِ عَلَى رَاحِلَتِهِ أَيْنَمَا تَوَجَّهَتْ يُومِئُ,"['38928ee9c3dd17093e9b93584fea7756', '2db4d5cacf23a1b365f9ecaafe6bf57f', 'b7a25c48fd6a88251c79467951b141fa', '9bb8140ca40648a27cb46c693b03d1ce', '2fc57c00305bf7c68fc23b93ee7ea368']","['مكان صلاة التطوع', 'صلاة التطوع في السفر', 'القيام في النافلة', 'أداء صلاة الوتر على الراحلة', 'استقبال القبلة في التنفل على الراحلة']",['bukhari-01045'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=23455_1807_25892_1247_17814
