_id,main_subj,tree_subj_ids,tree_subjs,hadith_ids,url
bfd22a4608383a43ee29ba948b319119,إني لأدخل في الصلاة وأنا أريد إطالتها فأسمع بكاء الصبي فأتجوز في صلاتي,"['14be1731b7c3bf1ed34a1ef1da5b4b3b', '568226323fc6127e2e0e452d98375cbc', '1af34709b8e0f3cac57947fd476cbab4']","['رحمة النبي', 'صلاة الجماعة في المسجد للنساء', 'تخفيف الإمام القراءة والأذكار في الصلاة']",['bukhari-00677'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=30984_1615_1676
5e3724a33d11d11b9e067668934554b1,إني لأدخل في الصلاة فأريد إطالتها فأسمع بكاء الصبي فأتجوز,"['14be1731b7c3bf1ed34a1ef1da5b4b3b', '568226323fc6127e2e0e452d98375cbc', '1af34709b8e0f3cac57947fd476cbab4']","['رحمة النبي', 'صلاة الجماعة في المسجد للنساء', 'تخفيف الإمام القراءة والأذكار في الصلاة']",['bukhari-00678'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=30984_1615_1676
99510eefb71efcb6318ab68ea8290eac,يصلي مع النبي صلى الله عليه وسلم ثم يأتي قومه فيصلي بهم,"['4cb990513727d1825fefeb48a0c7342f', '913e886d27accecd081608a1bb2198f8']","['إعادة الصلاة لمن صلى منفردا', 'اختلاف نية الإمام عن المأموم في الصلاة']",['bukhari-00679'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1648_1724
8eb700201ebfa7ccfc198a278401df46,مروا أبا بكر فليصل,"['387ff557ccda93e3ce5ac79cae41bccb', '161f169f3532030cbcf61f4bd0a07495', 'deb851d2ce9282358b82fe157effcb93', '2a2e74777733240c87a25d4448a2c53b', '76bc9ea1f2fbb13823d71bd9bfcf19d4', '2c0f867b29a021647b8d92fb7cc123f8', '376cd9463bf08dceee3785e15aad9d02', '07fea3f714ecf3067d33f8e8968080c3', '4fc51175066cf0a8d87e00efd4be8a9c', '4811fa9efe7782ac0a55858c0dea6c82', '079714182863ef9230e4b70af283638b', '723aec0700d71aba45c246201f049a60', '46fac1d132a2c05e7103ea8c43eb47c1']","['من آداب التلاوة التباكي والتخشع', 'يسر الإسلام', 'صلاة المريض', 'وفاة النبي', 'تفسير سورة يوسف', 'موقف الإمام والمأموم في الصلاة', 'بكاء أبي بكر', 'إمامة أبي بكر الصلاة في حياة النبي', 'العمل اليسير في الصلاة للحاجة', 'البكاء في الصلاة', 'الأولى بالإمامة في الصلاة', 'متابعة المأموم للإمام', 'أحكام الاقتداء في الصلاة']",['bukhari-00680'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=18650_28642_1758_29394_28983_1729_31162_31184_22742_24993_1727_23311_1650
f8b6087f897598fca29fba307db31aaf,مروا أبا بكر أن يصلي بالناس,"['387ff557ccda93e3ce5ac79cae41bccb', '161f169f3532030cbcf61f4bd0a07495', 'deb851d2ce9282358b82fe157effcb93', '2a2e74777733240c87a25d4448a2c53b', '76bc9ea1f2fbb13823d71bd9bfcf19d4', '2c0f867b29a021647b8d92fb7cc123f8', '376cd9463bf08dceee3785e15aad9d02', '07fea3f714ecf3067d33f8e8968080c3', '4fc51175066cf0a8d87e00efd4be8a9c', '4811fa9efe7782ac0a55858c0dea6c82', '079714182863ef9230e4b70af283638b', '723aec0700d71aba45c246201f049a60', '46fac1d132a2c05e7103ea8c43eb47c1']","['من آداب التلاوة التباكي والتخشع', 'يسر الإسلام', 'صلاة المريض', 'وفاة النبي', 'تفسير سورة يوسف', 'موقف الإمام والمأموم في الصلاة', 'بكاء أبي بكر', 'إمامة أبي بكر الصلاة في حياة النبي', 'العمل اليسير في الصلاة للحاجة', 'البكاء في الصلاة', 'الأولى بالإمامة في الصلاة', 'متابعة المأموم للإمام', 'أحكام الاقتداء في الصلاة']",['bukhari-00681'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=18650_28642_1758_29394_28983_1729_31162_31184_22742_24993_1727_23311_1650
986b495d85bc7d7251388160a3410f58,أصدق ذو اليدين فقال الناس نعم,"['449b7331547cee3502211faaa458696c', '0f6763b5b28d62c39d028692f6ee3584', '9391b451292687ceefdd64b7ea016ab5']","['هيئة سجود السهو', 'سجود السهو للنقص في الصلاة', 'التكبير في الصلاة']",['bukhari-00682'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1885_1866_33123
448fa92fa2a7bb51036508d4cf0aadcc,صلى النبي صلى الله عليه وسلم الظهر ركعتين,"['449b7331547cee3502211faaa458696c', '0f6763b5b28d62c39d028692f6ee3584']","['هيئة سجود السهو', 'سجود السهو للنقص في الصلاة']",['bukhari-00683'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1885_1866
d548d61e4fd029a9d2030091e69db686,لتسون صفوفكم أو ليخالفن الله بين وجوهكم,['1f5530b855d65355bb704ecf88bd2ff9'],['أمر الإمام من خلفه بتسوية الصفوف'],['bukhari-00685'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1674
14738b5c0e93a076a4682304c4faec86,أقيموا الصفوف فإني أراكم خلف ظهري,['1f5530b855d65355bb704ecf88bd2ff9'],['أمر الإمام من خلفه بتسوية الصفوف'],['bukhari-00686'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1674
35675ad015e3bf20eaacc26790775130,أقيموا صفوفكم وتراصوا فإني أراكم من وراء ظهري,['1f5530b855d65355bb704ecf88bd2ff9'],['أمر الإمام من خلفه بتسوية الصفوف'],['bukhari-00687'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1674
818846fef3073e373c23d471c614227f,الشهداء الغرق والمطعون والمبطون والهدم,"['1f5530b855d65355bb704ecf88bd2ff9', 'ca870868805dd35261d5d3e932b4577b', '330de4a352dfa8a68ec914baf31ffa2a', 'dd429f6a258108d54a9cfe92c248fdd4', 'acd3a2f85be8865bedcf5bfaeab2c8aa', '33284f4e1314203acce24ff6de6ec299']","['أمر الإمام من خلفه بتسوية الصفوف', 'تعجيل الظهر', 'فضل صلاة العشاء', 'تسمية صلاة العشاء بالعتمة', 'فضل صلاة الصبح', 'أنواع الشهيد']",['bukhari-00688'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1674_866_32778_900_32783_25562
4cfcbda43d50a8984f7031596d5cb94d,إنما جعل الإمام ليؤتم به فلا تختلفوا عليه,"['cd8203bcba68eb78b3ce2d31f95c8f46', '1f5530b855d65355bb704ecf88bd2ff9', '723aec0700d71aba45c246201f049a60', '4cd44ccefefcbe9e4ea0bd2845ce957d']","['الذكر في الركوع والسجود والرفع منه', 'أمر الإمام من خلفه بتسوية الصفوف', 'متابعة المأموم للإمام', 'قول ربنا ولك الحمد']",['bukhari-00689'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1570_1674_23311_1548
9874df3a7260fa71557605d19ca6e28b,سووا صفوفكم فإن تسوية الصفوف من إقامة الصلاة,['1f5530b855d65355bb704ecf88bd2ff9'],['أمر الإمام من خلفه بتسوية الصفوف'],['bukhari-00690'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1674
6a6a2fc5fede3b90f6afd1329141748e,ما أنكرت شيئا إلا أنكم لا تقيمون الصفوف,['1f5530b855d65355bb704ecf88bd2ff9'],['أمر الإمام من خلفه بتسوية الصفوف'],['bukhari-00691'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1674
5962d3cf584e79dd9f0ab6ace9b09b57,أقيموا صفوفكم فإني أراكم من وراء ظهري,['1f5530b855d65355bb704ecf88bd2ff9'],['أمر الإمام من خلفه بتسوية الصفوف'],['bukhari-00692'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1674
048956d686ec8373b1df7a22ae2bb9cc,صليت مع النبي صلى الله عليه وسلم ذات ليلة فقمت عن يساره,"['d97a72263804ccafad1f0daab04f69d2', 'ee83c6e5ff5fc110cbf5bf813393d7a3', '38928ee9c3dd17093e9b93584fea7756', '4fc51175066cf0a8d87e00efd4be8a9c', '7ac2889cb576ddfd35d56c35c3b3fd36', 'ab44a71a2a3e5cf7b8b73eab0e8315e7', '4e94b3c3d9b90f24fee2e66f10c26c48', '91ccc048a1ce6b0bcdf602b6e8c88197', 'dbef11d5d5f934e7b9653d1e41f5c73e']","['صلاة النبي', 'أقل الجماعة', 'مكان صلاة التطوع', 'العمل اليسير في الصلاة للحاجة', 'موقف الإمام والمأموم إذا كانت الجماعة من اثنين', 'وقت صلاة القيام', 'أداء صلاة القيام في جماعة في غير رمضان', 'قيام الليل', 'وقت صلاة الوتر']",['bukhari-00693'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=31001_1611_23455_22742_1730_1255_1260_1250_1236
cb4df257f940bfb54e6610a9e956f624,صليت أنا ويتيم في بيتنا خلف النبي صلى الله عليه وسلم,"['1f5530b855d65355bb704ecf88bd2ff9', '929870379a48b880063d9dabb2580ec9', '38928ee9c3dd17093e9b93584fea7756']","['أمر الإمام من خلفه بتسوية الصفوف', 'صلاة المنفرد خلف الصف', 'مكان صلاة التطوع']",['bukhari-00694'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1674_24996_23455
4df4ce6508c2e9a8d63041d8d757c06f,فأخذ بيدي أو بعضدي حتى أقامني عن يمينه,"['ee83c6e5ff5fc110cbf5bf813393d7a3', '38928ee9c3dd17093e9b93584fea7756', '4fc51175066cf0a8d87e00efd4be8a9c', '7ac2889cb576ddfd35d56c35c3b3fd36']","['أقل الجماعة', 'مكان صلاة التطوع', 'العمل اليسير في الصلاة للحاجة', 'موقف الإمام والمأموم إذا كانت الجماعة من اثنين']",['bukhari-00695'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1611_23455_22742_1730
2da9650e186a0aa2cb921c1cfedc8b65,خشيت أن [ ص: 256 ] تكتب عليكم صلاة الليل,"['d97a72263804ccafad1f0daab04f69d2', '38928ee9c3dd17093e9b93584fea7756', 'afa2892251f3abb5ef5d983cbb1b71e4', '161f169f3532030cbcf61f4bd0a07495', '89df4852d9490083229c6d639a77e6e2', '831e7ad30087b4e1c863b56c0a8c4236', '4e94b3c3d9b90f24fee2e66f10c26c48', '27ee336e2e2e76602cd2f428a7c9c22c']","['صلاة النبي', 'مكان صلاة التطوع', 'تعريف الإسلام وفضله', 'يسر الإسلام', 'الحائل بين الإمام والمأموم', 'حكم قيام الليل', 'أداء صلاة القيام في جماعة في غير رمضان', 'صلاة التراويح في جماعة']",['bukhari-00696'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=31001_23455_28632_28642_32814_1251_1260_1211
b302d4c716bd0541168eafecf1c456cd,كان له حصير يبسطه بالنهار ويحتجره بالليل,"['89df4852d9490083229c6d639a77e6e2', '4e94b3c3d9b90f24fee2e66f10c26c48', '27ee336e2e2e76602cd2f428a7c9c22c']","['الحائل بين الإمام والمأموم', 'أداء صلاة القيام في جماعة في غير رمضان', 'صلاة التراويح في جماعة']",['bukhari-00697'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=32814_1260_1211
3727bedac2e195235206043aa28ed616,عرفت الذي رأيت من صنيعكم فصلوا أيها الناس في بيوتكم,"['b63187f36d08b3981cdbb0b5b0f01cb1', '38928ee9c3dd17093e9b93584fea7756', '89df4852d9490083229c6d639a77e6e2', '4e94b3c3d9b90f24fee2e66f10c26c48', '27ee336e2e2e76602cd2f428a7c9c22c']","['مشروعية صلاة التطوع وفضلها', 'مكان صلاة التطوع', 'الحائل بين الإمام والمأموم', 'أداء صلاة القيام في جماعة في غير رمضان', 'صلاة التراويح في جماعة']",['bukhari-00698'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=32830_23455_32814_1260_1211
01dd324a1f1e15126e168a4bc6995b5b,إنما جعل الإمام ليؤتم به فإذا كبر فكبروا,"['f52ccbba032588f91543e971554e7abd', 'cd8203bcba68eb78b3ce2d31f95c8f46', 'bc51fe3d0db54a912eebf40fb86a9a8a', 'cbaee8722ce86d435a9912f131c05856', '723aec0700d71aba45c246201f049a60', '4cd44ccefefcbe9e4ea0bd2845ce957d']","['الركوع في الصلاة', 'الذكر في الركوع والسجود والرفع منه', 'التكبيرات عند الرفع والخفض (تكبيرات الانتقال)', 'إمامة المريض للصحيح في الصلاة', 'متابعة المأموم للإمام', 'قول ربنا ولك الحمد']","['bukhari-00700', 'bukhari-01063']",https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1534_1570_1569_1776_23311_1548
c312cad3c35e6edc25d325ceaf49e58b,سمع الله لمن حمده ربنا ولك الحمد,"['bda0f1c5c507762fdeaf1bc84ba4a333', 'cd8203bcba68eb78b3ce2d31f95c8f46', 'bc51fe3d0db54a912eebf40fb86a9a8a', '0f223c31f2f62fbbf6924041fbf674f9', '9391b451292687ceefdd64b7ea016ab5', '9d7d70e73342fe3e0c8857ad48242d1e', '4cd44ccefefcbe9e4ea0bd2845ce957d']","['هيئة الركوع', 'الذكر في الركوع والسجود والرفع منه', 'التكبيرات عند الرفع والخفض (تكبيرات الانتقال)', 'تكبيرة الإحرام', 'التكبير في الصلاة', 'رفع اليدين أثناء التكبير', 'قول ربنا ولك الحمد']",['bukhari-00702'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=32714_1570_1569_1527_33123_33129_1548
8da07573f69ab5340302ab001ef7f440,سمع الله لمن حمده ولا يفعل ذلك في السجود,"['bda0f1c5c507762fdeaf1bc84ba4a333', 'cd8203bcba68eb78b3ce2d31f95c8f46', 'bc51fe3d0db54a912eebf40fb86a9a8a', '0f223c31f2f62fbbf6924041fbf674f9', '9391b451292687ceefdd64b7ea016ab5', '9d7d70e73342fe3e0c8857ad48242d1e', '4cd44ccefefcbe9e4ea0bd2845ce957d']","['هيئة الركوع', 'الذكر في الركوع والسجود والرفع منه', 'التكبيرات عند الرفع والخفض (تكبيرات الانتقال)', 'تكبيرة الإحرام', 'التكبير في الصلاة', 'رفع اليدين أثناء التكبير', 'قول ربنا ولك الحمد']",['bukhari-00703'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=32714_1570_1569_1527_33123_33129_1548
5393d31c84e4b63a823dd543afe5deba,إذا صلى كبر ورفع يديه وإذا أراد أن يركع رفع يديه,"['bda0f1c5c507762fdeaf1bc84ba4a333', 'cd8203bcba68eb78b3ce2d31f95c8f46', 'bc51fe3d0db54a912eebf40fb86a9a8a', '0f223c31f2f62fbbf6924041fbf674f9', '9391b451292687ceefdd64b7ea016ab5', '9d7d70e73342fe3e0c8857ad48242d1e', '4cd44ccefefcbe9e4ea0bd2845ce957d']","['هيئة الركوع', 'الذكر في الركوع والسجود والرفع منه', 'التكبيرات عند الرفع والخفض (تكبيرات الانتقال)', 'تكبيرة الإحرام', 'التكبير في الصلاة', 'رفع اليدين أثناء التكبير', 'قول ربنا ولك الحمد']",['bukhari-00704'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=32714_1570_1569_1527_33123_33129_1548
bf5c7e1e211549bc8df7260e16c89fcf,سمع الله لمن حمده فعل مثله وقال ربنا ولك الحمد,"['bda0f1c5c507762fdeaf1bc84ba4a333', 'cd8203bcba68eb78b3ce2d31f95c8f46', 'bc51fe3d0db54a912eebf40fb86a9a8a', '0f223c31f2f62fbbf6924041fbf674f9', '9391b451292687ceefdd64b7ea016ab5', '9d7d70e73342fe3e0c8857ad48242d1e', '4cd44ccefefcbe9e4ea0bd2845ce957d']","['هيئة الركوع', 'الذكر في الركوع والسجود والرفع منه', 'التكبيرات عند الرفع والخفض (تكبيرات الانتقال)', 'تكبيرة الإحرام', 'التكبير في الصلاة', 'رفع اليدين أثناء التكبير', 'قول ربنا ولك الحمد']",['bukhari-00705'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=32714_1570_1569_1527_33123_33129_1548
d73995772708acf43f28f5513fcb242b,سمع الله لمن حمده رفع يديه وإذا قام من الركعتين رفع يديه,"['bda0f1c5c507762fdeaf1bc84ba4a333', 'cd8203bcba68eb78b3ce2d31f95c8f46', 'bc51fe3d0db54a912eebf40fb86a9a8a', '0f223c31f2f62fbbf6924041fbf674f9', '9391b451292687ceefdd64b7ea016ab5', '9d7d70e73342fe3e0c8857ad48242d1e', '4cd44ccefefcbe9e4ea0bd2845ce957d']","['هيئة الركوع', 'الذكر في الركوع والسجود والرفع منه', 'التكبيرات عند الرفع والخفض (تكبيرات الانتقال)', 'تكبيرة الإحرام', 'التكبير في الصلاة', 'رفع اليدين أثناء التكبير', 'قول ربنا ولك الحمد']",['bukhari-00706'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=32714_1570_1569_1527_33123_33129_1548
c26cf0135f9bfbe59ceffafaa1dd08ff,أن يضع الرجل اليد اليمنى على ذراعه اليسرى في الصلاة,['81abc96b45ea96ee6cb28d3e2292f51a'],['وضع اليمنى على اليسرى في القيام في الصلاة'],['bukhari-00707'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1560
1d41202a447bff58b7e41a93eaf53cc4,هل ترون قبلتي ها هنا والله ما يخفى علي ركوعكم ولا خشوعكم,"['aabd506e35637d7273b68522d41c3873', 'a53df29aec8d35d772cb2f9557303c2b', '249a199848e58cbbbd0aa44b4aebbe8d', '35cc6d2ef02a9083f52ef0b2f3facd84']","['رؤية النبي من خلفه في الصلاة', 'الخشوع في الصلاة', 'تحويل القبلة', 'الحلف بالله تعالى']",['bukhari-00708'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=31016_25353_29376_16359
c3039e9af8bdd53358d8ae4a3321da4b,أقيموا الركوع والسجود فوالله إني لأراكم من بعدي,"['aabd506e35637d7273b68522d41c3873', 'a53df29aec8d35d772cb2f9557303c2b', '35cc6d2ef02a9083f52ef0b2f3facd84']","['رؤية النبي من خلفه في الصلاة', 'الخشوع في الصلاة', 'الحلف بالله تعالى']",['bukhari-00709'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=31016_25353_16359
62114c3bb0b1c6fc858c6f8aa9da41de,كانوا يفتتحون الصلاة ب الحمد لله رب العالمين,"['583262ada56fe7ac87f3db61ef1017cc', '993f9e77e56c26904406ffcbc3c9bda3', '0839ec54cd3b4b603bd45ff1dd1c97fc']","['دعاء الاستفتاح في الصلاة', 'قراءة ما تيسر من القرآن بعد الفاتحة', 'الجهر في موضعه في الصلاة']",['bukhari-00710'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1562_1566_1567
fc3f5ccf8ac919424e2dabb8315cb2e5,اللهم باعد بيني وبين خطاياي كما باعدت بين المشرق والمغرب,['583262ada56fe7ac87f3db61ef1017cc'],['دعاء الاستفتاح في الصلاة'],['bukhari-00711'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1562
c50cd32cdc3ede37d448602539c73adb,يقرأ في الظهر والعصر,['279f72ebf0b4bbde7b199b2bc5bec123'],['الإسرار في موضعه في الصلاة'],"['bukhari-00713', 'bukhari-00726', 'bukhari-00727']",https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1568
a7b9648d142a00c651a15b8bf06cc52b,فرفع رأسه من الركوع قاموا قياما حتى يرونه قد سجد,['723aec0700d71aba45c246201f049a60'],['متابعة المأموم للإمام'],['bukhari-00714'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=23311
163c23fa9d11b4faa80eb8a181209150,إني أريت الجنة فتناولت منها عنقودا,"['0e6f007524021c797cd4ae082e306556', 'dd4a01f9c211e11ac888cf67c478919a']","['رؤية النبي للجنة والنار في الكسوف', 'صفة الجنة ونعيمها']",['bukhari-00715'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=32847_30387
3f5711cbe496b8abaab2876579f9c109,لقد رأيت الآن منذ صليت لكم الصلاة الجنة والنار ممثلتين في قبلة هذا الجدار,"['710e8b6a896177218af95174cce308b8', 'c42f69f2b249fd4bf7ef069a0985f719']","['أسلوب النبي في خطبه', 'ذكر الساعة والجنة والنار في الخطبة']",['bukhari-00716'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=30901_30907
55656469a90603b4121b96c98c409c2c,ما بال أقوام يرفعون أبصارهم إلى السماء في صلاتهم,['bda0afd4e226961c67d483f04b32f527'],['ما يكره من حركة البصر في الصلاة'],['bukhari-00717'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=22750
734c32dbf9ed0265a1ebba140038c752,هو اختلاس يختلسه الشيطان من صلاة العبد,"['b581effda67ce4b47ae90eb11a918fc4', 'd0fbe1e9b8a9cdb3bf21dec08616f0fb']","['العداء بين الشيطان والإنسان', 'الالتفات في الصلاة']",['bukhari-00718'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=28798_26612
df3c239e76f006a7592209dfcce3f7c6,شغلتني أعلام هذه اذهبوا بها إلى أبي جهم وأتوني بأنبجانية,"['cad551652430252ebfd5c5019e3b9e30', '6ec548f9a91501e012c115bbaf8d5b43', 'c807e7f4d6890f8113d2786af5400459']","['الألبسة التي فيها تصاوير', 'الصلاة في الثوب الذي عليه صور', 'الاشتغال بأمور الدنيا أو أمر خارج عن الصلاة في الصلاة']",['bukhari-00719'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=17660_1378_25355
090dd0e717c481afec5343f4a9f119f2,إن أحدكم إذا كان في الصلاة فإن الله قبل وجهه,"['ead3f7bf49c8af13200b69d942676478', '4fc51175066cf0a8d87e00efd4be8a9c', 'e055a42f718ddaa6020f68a317d31c32']","['الأدب مع الله', 'العمل اليسير في الصلاة للحاجة', 'النخامة والبصق في المسجد']",['bukhari-00720'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=32456_22742_1946
8d63d79137cb78691b912c43fb3be312,كشف ستر حجرة عائشة فنظر إليهم وهم صفوف فتبسم يضحك,"['2a2e74777733240c87a25d4448a2c53b', '5fc9ab49f704e253583324ffc4ba4cbe', '07fea3f714ecf3067d33f8e8968080c3', '4fc51175066cf0a8d87e00efd4be8a9c', 'e7ff4d8d90be8bfa1bd391ae81095ea5', '079714182863ef9230e4b70af283638b']","['وفاة النبي', 'موضع بيوت النبي', 'إمامة أبي بكر الصلاة في حياة النبي', 'العمل اليسير في الصلاة للحاجة', 'مباحات الصلاة', 'الأولى بالإمامة في الصلاة']",['bukhari-00721'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=29394_31081_31184_22742_22741_1727
181a1547db7e512800a6906887da63ff,فإني كنت أصلي بهم صلاة رسول الله صلى الله عليه وسلم ما أخرم عنها,"['bd519c2a0e014055173e8768af4be9a5', '5f907b3fdd3bcd50b892ffe96d56b91c', '6577b4437219127c3a5d9e425929d9a3', '3ad2fcfb81fbf473421e23a82401668f', '0e9dfe46e1b490d876682c3118ef9444', '69193c808566a9af0087d3064587bf01', '35cc6d2ef02a9083f52ef0b2f3facd84', 'f35cecefcded98727437cc64654f95f0', '5e136aa3ab13d84ed9aeb8d1477b7a41', '27906c7a82235816b10939084574243f']","['فضل علم الحديث', 'وجوب اتباع الكتاب والسنة والحض عليه', 'إطالة الإمام القراءة والأذكار في الصلاة', 'الولايات من قبل الإمام', 'الإنصاف في الحكم', 'عدم التسرع في الحكم', 'الحلف بالله تعالى', 'واجبات الإمام', 'محاسبة العمال', 'النصيحة لأئمة المسلمين']",['bukhari-00722'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=29609_28328_1677_7715_33536_33538_16359_7671_33528_18288
c6fe275448889b936917cc71b6be61db,لا صلاة لمن لم يقرأ بفاتحة الكتاب,"['8f5745fad033fac6e7e9d96fdcdb27a3', '993f9e77e56c26904406ffcbc3c9bda3']","['قراءة الفاتحة والبسملة في الصلاة', 'قراءة ما تيسر من القرآن بعد الفاتحة']",['bukhari-00723'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1530_1566
5266b35cccb3333a3896cd69dff3da86,ارجع فصل فإنك لم تصل,"['f52ccbba032588f91543e971554e7abd', '1567d8cd54cd42e368b8210e77fa7783', 'f0ab18cb085268a4eacf24b69364f05b', '0f223c31f2f62fbbf6924041fbf674f9', '993f9e77e56c26904406ffcbc3c9bda3', '5e1f527a8ea3884c5e6029fc77672e1d', '52a09eab3f6a083478475687f55e454a']","['الركوع في الصلاة', 'الرفع والاعتدال في الصلاة', 'الطمأنينة في الصلاة', 'تكبيرة الإحرام', 'قراءة ما تيسر من القرآن بعد الفاتحة', 'السجود في الصلاة', 'الحلف بصفات الله']",['bukhari-00724'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1534_1535_1542_1527_1566_1536_16369
ac978ae422a77d1648a3ccb532210a4e,كنت أصلي بهم صلاة رسول الله صلى الله عليه وسلم صلاتي العشي لا أخرم عنها,"['bd519c2a0e014055173e8768af4be9a5', '5f907b3fdd3bcd50b892ffe96d56b91c', '6577b4437219127c3a5d9e425929d9a3']","['فضل علم الحديث', 'وجوب اتباع الكتاب والسنة والحض عليه', 'إطالة الإمام القراءة والأذكار في الصلاة']",['bukhari-00725'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=29609_28328_1677
6849bf50e433fd642cb6f7ba42713152,يقرأ في الركعتين الأوليين من صلاة الظهر بفاتحة الكتاب وسورتين,"['993f9e77e56c26904406ffcbc3c9bda3', '6577b4437219127c3a5d9e425929d9a3', '0839ec54cd3b4b603bd45ff1dd1c97fc']","['قراءة ما تيسر من القرآن بعد الفاتحة', 'إطالة الإمام القراءة والأذكار في الصلاة', 'الجهر في موضعه في الصلاة']",['bukhari-00725'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1566_1677_1567
4aaec50d130aa7cb99b3630e62595d26,يقرأ في الركعتين من الظهر والعصر بفاتحة الكتاب وسورة سورة ويسمعنا الآية أحيانا,"['993f9e77e56c26904406ffcbc3c9bda3', '6577b4437219127c3a5d9e425929d9a3', '8f5745fad033fac6e7e9d96fdcdb27a3', '0839ec54cd3b4b603bd45ff1dd1c97fc', '279f72ebf0b4bbde7b199b2bc5bec123']","['قراءة ما تيسر من القرآن بعد الفاتحة', 'إطالة الإمام القراءة والأذكار في الصلاة', 'قراءة الفاتحة والبسملة في الصلاة', 'الجهر في موضعه في الصلاة', 'الإسرار في موضعه في الصلاة']",['bukhari-00728'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1566_1677_1530_1567_1568
34eed31d24825fa00babef959a0fc80e,إنها لآخر ما سمعت من رسول الله صلى الله عليه وسلم يقرأ بها في المغرب,"['993f9e77e56c26904406ffcbc3c9bda3', '0839ec54cd3b4b603bd45ff1dd1c97fc', '35cc6d2ef02a9083f52ef0b2f3facd84']","['قراءة ما تيسر من القرآن بعد الفاتحة', 'الجهر في موضعه في الصلاة', 'الحلف بالله تعالى']",['bukhari-00729'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1566_1567_16359
b9fce327fc9ea8f40a0c190bb2dffe2e,سمعت النبي صلى الله عليه وسلم يقرأ بطولى الطوليين,"['993f9e77e56c26904406ffcbc3c9bda3', '0839ec54cd3b4b603bd45ff1dd1c97fc', '1af34709b8e0f3cac57947fd476cbab4']","['قراءة ما تيسر من القرآن بعد الفاتحة', 'الجهر في موضعه في الصلاة', 'تخفيف الإمام القراءة والأذكار في الصلاة']",['bukhari-00730'],https://www.islamweb.net/ar/library/maktaba/nindex.php?page=treesubj&link=1566_1567_1676
